,name,modelDate,manufacturer,model,color,imageUrl,brand,description,mileageFromOdometer,sku,vehicleIdentificationNumber,itemReviewed,reviewRating,author,publisher,Price,desc_new,Trim
534,2012 Ford Mustang,2012.0,Ford,Mustang,Silver,//cdnblob.fastly.carvana.io/2002348317/post-large/normalized/zoomcrop/2002348317-edc-02.jpg,Ford,"Used 2012 Ford Mustang GT Premium with 50678 miles - $27,990",50678.0,2002348317.0,1ZVBP8CF2C5248774,,,,," $27,990",2012 Ford Mustang GT Premium,GT Premium
535,2014 Ford Mustang,2014.0,Ford,Mustang,Black,//cdnblob.fastly.carvana.io/2001378088/post-large/normalized/zoomcrop/2001378088-edc-02.jpg,Ford,"Used 2014 Ford Mustang GT with 68019 miles - $24,990",68019.0,2001378088.0,1ZVBP8CF3E5296268,,,,," $24,990",2014 Ford Mustang GT,GT
536,2020 Ford Mustang,2020.0,Ford,Mustang,White,//cdnblob.fastly.carvana.io/2002282432/post-large/normalized/zoomcrop/2002282432-edc-02.jpg,Ford,"Used 2020 Ford Mustang GT with 17096 miles - $39,990",17096.0,2002282432.0,1FA6P8CF7L5172107,,,,," $39,990",2020 Ford Mustang GT,GT
537,2020 Ford Mustang,2020.0,Ford,Mustang,Blue,//cdnblob.fastly.carvana.io/2002265119/post-large/normalized/zoomcrop/2002265119-edc-02.jpg,Ford,"Used 2020 Ford Mustang GT with 21075 miles - $32,990",21075.0,2002265119.0,1FA6P8CF7L5169109,,,,," $32,990",2020 Ford Mustang GT,GT
538,2015 Ford Mustang,2015.0,Ford,Mustang,Black,//cdnblob.fastly.carvana.io/2002329923/post-large/normalized/zoomcrop/2002329923-edc-02.jpg,Ford,"Used 2015 Ford Mustang EcoBoost Premium with 56038 miles - $23,590",56038.0,2002329923.0,1FA6P8TH4F5434946,,,,," $23,590",2015 Ford Mustang EcoBoost Premium,EcoBoost Premium
539,2013 Ford Mustang,2013.0,Ford,Mustang,Other,//cdnblob.fastly.carvana.io/2002300097/post-large/normalized/zoomcrop/2002300097-edc-02.jpg,Ford,"Used 2013 Ford Mustang Boss 302 with 24716 miles - $39,990",24716.0,2002300097.0,1ZVBP8CU2D5200210,,,,," $39,990",2013 Ford Mustang Boss 302,Boss 302
540,2020 Ford Mustang,2020.0,Ford,Mustang,Black,//cdnblob.fastly.carvana.io/2002299613/post-large/normalized/zoomcrop/2002299613-edc-02.jpg,Ford,"Used 2020 Ford Mustang EcoBoost Premium with 35733 miles - $28,990",35733.0,2002299613.0,1FATP8UH6L5106098,,,,," $28,990",2020 Ford Mustang EcoBoost Premium,EcoBoost Premium
541,2014 Ford Mustang,2014.0,Ford,Mustang,Blue,//cdnblob.fastly.carvana.io/2002246851/post-large/normalized/zoomcrop/2002246851-edc-02.jpg,Ford,"Used 2014 Ford Mustang V6 Premium with 35907 miles - $21,990",35907.0,2002246851.0,1ZVBP8EM3E5214518,,,,," $21,990",2014 Ford Mustang V6 Premium,V6 Premium
542,2021 Ford Mustang,2021.0,Ford,Mustang,Black,//cdnblob.fastly.carvana.io/2002278299/post-large/normalized/zoomcrop/2002278299-edc-02.jpg,Ford,"Used 2021 Ford Mustang GT Premium with 2387 miles - $43,590",2387.0,2002278299.0,1FA6P8CF0M5157093,,,,," $43,590",2021 Ford Mustang GT Premium,GT Premium
543,2015 Ford Mustang,2015.0,Ford,Mustang,Red,//cdnblob.fastly.carvana.io/2002331805/post-large/normalized/zoomcrop/2002331805-edc-02.jpg,Ford,"Used 2015 Ford Mustang GT with 26521 miles - $32,990",26521.0,2002331805.0,1FA6P8CF1F5430187,,,,," $32,990",2015 Ford Mustang GT,GT
544,2021 Ford Mustang,2021.0,Ford,Mustang,White,//cdnblob.fastly.carvana.io/2002325334/post-large/2002325334-edc-02-search.jpg,Ford,"Used 2021 Ford Mustang EcoBoost Premium with 38278 miles - $28,590",38278.0,2002325334.0,1FATP8UH7M5121727,,,,," $28,590",2021 Ford Mustang EcoBoost Premium,EcoBoost Premium
545,2019 Ford Mustang,2019.0,Ford,Mustang,Blue,//cdnblob.fastly.carvana.io/2002311580/post-large/normalized/zoomcrop/2002311580-edc-02.jpg,Ford,"Used 2019 Ford Mustang EcoBoost Premium with 28856 miles - $29,590",28856.0,2002311580.0,1FA6P8TH5K5156794,,,,," $29,590",2019 Ford Mustang EcoBoost Premium,EcoBoost Premium
546,2016 Ford Mustang,2016.0,Ford,Mustang,Black,//cdnblob.fastly.carvana.io/2002312244/post-large/normalized/zoomcrop/2002312244-edc-02.jpg,Ford,"Used 2016 Ford Mustang EcoBoost Premium with 37010 miles - $25,590",37010.0,2002312244.0,1FA6P8TH4G5325582,,,,," $25,590",2016 Ford Mustang EcoBoost Premium,EcoBoost Premium
547,2014 Ford Mustang,2014.0,Ford,Mustang,Gray,//cdnblob.fastly.carvana.io/2002245692/post-large/normalized/zoomcrop/2002245692-edc-02.jpg,Ford,"Used 2014 Ford Mustang V6 with 63997 miles - $17,990",63997.0,2002245692.0,1ZVBP8AM5E5261216,,,,," $17,990",2014 Ford Mustang V6,V6
550,2019 Ford Mustang,2019.0,Ford,Mustang,White,//cdnblob.fastly.carvana.io/2002253739/post-large/normalized/zoomcrop/2002253739-edc-02.jpg,Ford,"Used 2019 Ford Mustang EcoBoost with 42998 miles - $23,990",42998.0,2002253739.0,1FA6P8TH6K5191957,,,,," $23,990",2019 Ford Mustang EcoBoost,EcoBoost
551,2020 Ford Mustang,2020.0,Ford,Mustang,Blue,//cdnblob.fastly.carvana.io/2002305345/post-large/normalized/zoomcrop/2002305345-edc-02.jpg,Ford,"Used 2020 Ford Mustang EcoBoost with 7434 miles - $29,590",7434.0,2002305345.0,1FA6P8TH2L5172596,,,,," $29,590",2020 Ford Mustang EcoBoost,EcoBoost
552,2013 Ford Mustang,2013.0,Ford,Mustang,White,//cdnblob.fastly.carvana.io/2002252421/post-large/normalized/zoomcrop/2002252421-edc-02.jpg,Ford,"Used 2013 Ford Mustang Boss 302 with 32027 miles - $36,990",32027.0,2002252421.0,1ZVBP8CU2D5249861,,,,," $36,990",2013 Ford Mustang Boss 302,Boss 302
553,2011 Ford Mustang,2011.0,Ford,Mustang,Blue,//cdnblob.fastly.carvana.io/2002268480/post-large/normalized/zoomcrop/2002268480-edc-02.jpg,Ford,"Used 2011 Ford Mustang GT Premium with 14704 miles - $27,990",14704.0,2002268480.0,1ZVBP8CF4B5151641,,,,," $27,990",2011 Ford Mustang GT Premium,GT Premium
554,2013 Ford Mustang,2013.0,Ford,Mustang,Gray,//cdnblob.fastly.carvana.io//carvanaevoxprodblob.blob.core.windows.net/evox/color_0640_032_png/MY2013/8123/8123_cc0640_032_UJ.png,Ford,"Used 2013 Ford Mustang V6 with 79031 miles - $17,990",79031.0,2002001647.0,1ZVBP8AM1D5282403,,,,," $17,990",2013 Ford Mustang V6,V6
555,2010 Ford Mustang,2010.0,Ford,Mustang,Black,,Ford,"Used 2010 Ford Mustang Premium with 50200 miles - $17,990",50200.0,2002348596.0,1ZVBP8EN4A5176610,,,,," $17,990",2010 Ford Mustang Premium,Premium
556,2009 Ford Mustang,2009.0,Ford,Mustang,Red,,Ford,"Used 2009 Ford Mustang Shelby GT500 with 587 miles - $48,990",587.0,2002331797.0,1ZVHT88S095131196,,,,," $48,990",2009 Ford Mustang Shelby GT500,Shelby GT500
