,@context,@type,itemCondition,name,modelDate,manufacturer,model,color,imageUrl,brand,description,mileageFromOdometer,sku,vehicleIdentificationNumber,offers,itemListElement,itemReviewed,reviewRating,author,publisher
446,https://schema.org,Vehicle,Used,2016 Ford Mustang,2016,Ford,Mustang,White,//cdnblob.fastly.carvana.io/2002294106/post-large/normalized/zoomcrop/2002294106-edc-02.jpg,Ford,"Used 2016 Ford Mustang EcoBoost Premium with 95976 miles - $21,590",95976,2002294106,1FA6P8TH4G5257767,"{'@type': 'Offer', 'price': 21590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2689700'}",,,,,
447,https://schema.org,Vehicle,Used,2017 Ford Mustang,2017,Ford,Mustang,Black,//cdnblob.fastly.carvana.io/2002364461/post-large/normalized/zoomcrop/2002364461-edc-02.jpg,Ford,"Used 2017 Ford Mustang GT Premium with 34853 miles - $35,990",34853,2002364461,1FA6P8CF5H5275601,"{'@type': 'Offer', 'price': 35990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2727214'}",,,,,
448,https://schema.org,Vehicle,Used,2017 Ford Mustang,2017,Ford,Mustang,White,//cdnblob.fastly.carvana.io/2002340870/post-large/normalized/zoomcrop/2002340870-edc-02.jpg,Ford,"Used 2017 Ford Mustang GT Premium with 42965 miles - $34,990",42965,2002340870,1FA6P8CF8H5319607,"{'@type': 'Offer', 'price': 34990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2715888'}",,,,,
449,https://schema.org,Vehicle,Used,2017 Ford Mustang,2017,Ford,Mustang,Blue,//cdnblob.fastly.carvana.io/2002287571/post-large/normalized/zoomcrop/2002287571-edc-02.jpg,Ford,"Used 2017 Ford Mustang GT Premium with 55124 miles - $30,590",55124,2002287571,1FATP8FF9H5287250,"{'@type': 'Offer', 'price': 30590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2681408'}",,,,,
450,https://schema.org,Vehicle,Used,2014 Ford Mustang,2014,Ford,Mustang,Red,//cdnblob.fastly.carvana.io/2002323335/post-large/normalized/zoomcrop/2002323335-edc-02.jpg,Ford,"Used 2014 Ford Mustang V6 Premium with 32622 miles - $22,590",32622,2002323335,1ZVBP8EM6E5303399,"{'@type': 'Offer', 'price': 22590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2706108'}",,,,,
451,https://schema.org,Vehicle,Used,2014 Ford Mustang,2014,Ford,Mustang,Black,//cdnblob.fastly.carvana.io/2002347643/post-large/normalized/zoomcrop/2002347643-edc-02.jpg,Ford,"Used 2014 Ford Mustang V6 with 73600 miles - $18,990",73600,2002347643,1ZVBP8EM4E5285744,"{'@type': 'Offer', 'price': 18990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2724714'}",,,,,
452,https://schema.org,Vehicle,Used,2009 Ford Mustang,2009,Ford,Mustang,Blue,//cdnblob.fastly.carvana.io/2002333819/post-large/normalized/zoomcrop/2002333819-edc-02.jpg,Ford,"Used 2009 Ford Mustang GT Deluxe with 92125 miles - $17,990",92125,2002333819,1ZVHT82H495128699,"{'@type': 'Offer', 'price': 17990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2716157'}",,,,,
453,https://schema.org,Vehicle,Used,2019 Ford Mustang,2019,Ford,Mustang,Silver,//cdnblob.fastly.carvana.io/2002243668/post-large/normalized/zoomcrop/2002243668-edc-02.jpg,Ford,"Used 2019 Ford Mustang EcoBoost with 55955 miles - $23,990",55955,2002243668,1FA6P8TH8K5117732,"{'@type': 'Offer', 'price': 23990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2665091'}",,,,,
454,https://schema.org,Vehicle,Used,2017 Ford Mustang,2017,Ford,Mustang,Blue,//cdnblob.fastly.carvana.io/2002347179/post-large/normalized/zoomcrop/2002347179-edc-02.jpg,Ford,"Used 2017 Ford Mustang V6 with 14995 miles - $27,990",14995,2002347179,1FA6P8AM4H5270083,"{'@type': 'Offer', 'price': 27990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2717859'}",,,,,
455,https://schema.org,Vehicle,Used,2020 Ford Mustang,2020,Ford,Mustang,Red,//cdnblob.fastly.carvana.io/2002332179/post-large/normalized/zoomcrop/2002332179-edc-02.jpg,Ford,"Used 2020 Ford Mustang EcoBoost Premium with 2181 miles - $31,990",2181,2002332179,1FA6P8TH0L5178980,"{'@type': 'Offer', 'price': 31990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2713051'}",,,,,
456,https://schema.org,Vehicle,Used,2014 Ford Mustang,2014,Ford,Mustang,Blue,//cdnblob.fastly.carvana.io/2002324238/post-large/normalized/zoomcrop/2002324238-edc-02.jpg,Ford,"Used 2014 Ford Mustang V6 Premium with 61622 miles - $19,990",61622,2002324238,1ZVBP8EM2E5243122,"{'@type': 'Offer', 'price': 19990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2714719'}",,,,,
457,https://schema.org,Vehicle,Used,2016 Ford Mustang,2016,Ford,Mustang,Black,//cdnblob.fastly.carvana.io/2002293127/post-large/normalized/zoomcrop/2002293127-edc-02.jpg,Ford,"Used 2016 Ford Mustang EcoBoost Premium with 57239 miles - $24,990",57239,2002293127,1FA6P8TH6G5204584,"{'@type': 'Offer', 'price': 24990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2689602'}",,,,,
458,https://schema.org,Vehicle,Used,2021 Ford Mustang,2021,Ford,Mustang,Gray,//cdnblob.fastly.carvana.io/2002267956/post-large/normalized/zoomcrop/2002267956-edc-02.jpg,Ford,"Used 2021 Ford Mustang GT with 4481 miles - $36,990",4481,2002267956,1FA6P8CF7M5110210,"{'@type': 'Offer', 'price': 36990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2674513'}",,,,,
459,https://schema.org,Vehicle,Used,2020 Ford Mustang,2020,Ford,Mustang,Gray,//cdnblob.fastly.carvana.io/2002263235/post-large/normalized/zoomcrop/2002263235-edc-02.jpg,Ford,"Used 2020 Ford Mustang EcoBoost with 23646 miles - $25,990",23646,2002263235,1FA6P8TH8L5166835,"{'@type': 'Offer', 'price': 25990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2669518'}",,,,,
460,https://schema.org,BreadcrumbList,,,,,,,,,,,,,,"[{'@type': 'ListItem', 'position': 0, 'item': {'@id': 'https://www.carvana.com/cars/undefined', 'name': 'Ford'}}, {'@type': 'ListItem', 'position': 1, 'item': {'@id': 'https://www.carvana.com/cars/undefined', 'name': 'Ford Mustang'}}]",,,,
461,http://schema.org,Review,,,,,,,,,,,,,,,"{'@type': 'Car', 'name': 'Ford Mustang', 'brand': 'Ford', 'model': 'Mustang', 'vehicleModelDate': ''}","{'@type': 'AggregateRating', 'ratingValue': '4.36', 'ratingCount': '636', 'worstRating': '0.17', 'bestRating': '5.00'}","{'@type': 'Organization', 'name': 'Carvana'}","{'@type': 'Organization', 'name': 'Carvana'}"
462,https://schema.org,Vehicle,Used,2018 Ford Mustang,2018,Ford,Mustang,Black,//cdnblob.fastly.carvana.io/2002300902/post-large/normalized/zoomcrop/2002300902-edc-02.jpg,Ford,"Used 2018 Ford Mustang EcoBoost with 52137 miles - $24,590",52137,2002300902,1FA6P8THXJ5100705,"{'@type': 'Offer', 'price': 24590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2693641'}",,,,,
463,https://schema.org,Vehicle,Used,2021 Ford Mustang,2021,Ford,Mustang,White,//cdnblob.fastly.carvana.io/2002337313/post-large/normalized/zoomcrop/2002337313-edc-02.jpg,Ford,"Used 2021 Ford Mustang EcoBoost with 16004 miles - $32,590",16004,2002337313,1FATP8UH6M5151401,"{'@type': 'Offer', 'price': 32590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2714986'}",,,,,
464,https://schema.org,Vehicle,Used,2019 Ford Mustang,2019,Ford,Mustang,White,//cdnblob.fastly.carvana.io/2002291989/post-large/normalized/zoomcrop/2002291989-edc-02.jpg,Ford,"Used 2019 Ford Mustang GT Premium with 45924 miles - $33,990",45924,2002291989,1FATP8FF9K5169951,"{'@type': 'Offer', 'price': 33990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2686158'}",,,,,
465,https://schema.org,Vehicle,Used,2016 Ford Mustang,2016,Ford,Mustang,Red,//cdnblob.fastly.carvana.io/2002206789/post-large/normalized/zoomcrop/2002206789-edc-02.jpg,Ford,"Used 2016 Ford Mustang GT Premium with 61205 miles - $27,590",61205,2002206789,1FATP8FF9G5212742,"{'@type': 'Offer', 'price': 27590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2633684'}",,,,,
466,https://schema.org,Vehicle,Used,2018 Ford Mustang,2018,Ford,Mustang,Gray,//cdnblob.fastly.carvana.io/2002259548/post-large/normalized/zoomcrop/2002259548-edc-02.jpg,Ford,"Used 2018 Ford Mustang GT Premium with 32464 miles - $35,990",32464,2002259548,1FA6P8CF6J5127365,"{'@type': 'Offer', 'price': 35990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2667860'}",,,,,
467,https://schema.org,Vehicle,Used,2015 Ford Mustang,2015,Ford,Mustang,Red,//cdnblob.fastly.carvana.io/2002271071/post-large/normalized/zoomcrop/2002271071-edc-02.jpg,Ford,"Used 2015 Ford Mustang GT Premium with 10383 miles - $33,990",10383,2002271071,1FATP8FF8F5332224,"{'@type': 'Offer', 'price': 33990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2674724'}",,,,,
468,https://schema.org,Vehicle,Used,2016 Ford Mustang,2016,Ford,Mustang,Gray,//cdnblob.fastly.carvana.io/2002271436/post-large/normalized/zoomcrop/2002271436-edc-02.jpg,Ford,"Used 2016 Ford Mustang V6 with 60768 miles - $20,590",60768,2002271436,1FA6P8AM4G5250723,"{'@type': 'Offer', 'price': 20590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2672884'}",,,,,
469,https://schema.org,Vehicle,Used,2018 Ford Mustang,2018,Ford,Mustang,Blue,//cdnblob.fastly.carvana.io/2002236984/post-large/normalized/zoomcrop/2002236984-edc-02.jpg,Ford,"Used 2018 Ford Mustang GT Premium with 21328 miles - $34,590",21328,2002236984,1FA6P8CF2J5159634,"{'@type': 'Offer', 'price': 34590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2652276'}",,,,,
470,https://schema.org,Vehicle,Used,2021 Ford Mustang,2021,Ford,Mustang,Gray,//cdnblob.fastly.carvana.io/2002344285/post-large/normalized/zoomcrop/2002344285-edc-02.jpg,Ford,"Used 2021 Ford Mustang Mach 1 with 6155 miles - $53,990",6155,2002344285,1FA6P8R01M5551754,"{'@type': 'Offer', 'price': 53990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2715084'}",,,,,
471,https://schema.org,Vehicle,Used,2016 Ford Mustang,2016,Ford,Mustang,Red,//cdnblob.fastly.carvana.io/2002296116/post-large/normalized/zoomcrop/2002296116-edc-02.jpg,Ford,"Used 2016 Ford Mustang GT with 92443 miles - $25,990",92443,2002296116,1FA6P8CF3G5215346,"{'@type': 'Offer', 'price': 25990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2687307'}",,,,,
472,https://schema.org,Vehicle,Used,2019 Ford Mustang,2019,Ford,Mustang,Blue,//cdnblob.fastly.carvana.io/2002356315/post-large/normalized/zoomcrop/2002356315-edc-02.jpg,Ford,"Used 2019 Ford Mustang GT Premium with 12423 miles - $42,990",12423,2002356315,1FA6P8CF0K5137956,"{'@type': 'Offer', 'price': 42990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2724779'}",,,,,
473,https://schema.org,Vehicle,Used,2018 Ford Mustang,2018,Ford,Mustang,White,//cdnblob.fastly.carvana.io/2002345517/post-large/normalized/zoomcrop/2002345517-edc-02.jpg,Ford,"Used 2018 Ford Mustang EcoBoost Premium with 59095 miles - $25,990",59095,2002345517,1FATP8UH0J5124819,"{'@type': 'Offer', 'price': 25990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2717542'}",,,,,
474,https://schema.org,Vehicle,Used,2011 Ford Mustang,2011,Ford,Mustang,Black,//cdnblob.fastly.carvana.io/2002143940/post-large/normalized/zoomcrop/2002143940-edc-02.jpg,Ford,"Used 2011 Ford Mustang Shelby GT500 with 32595 miles - $39,590",32595,2002143940,1ZVBP8JS2B5147328,"{'@type': 'Offer', 'price': 39590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2601314'}",,,,,
475,https://schema.org,Vehicle,Used,2018 Ford Mustang,2018,Ford,Mustang,Gray,//cdnblob.fastly.carvana.io/2002283262/post-large/normalized/zoomcrop/2002283262-edc-02.jpg,Ford,"Used 2018 Ford Mustang GT Premium with 7055 miles - $37,590",7055,2002283262,1FA6P8CF9J5173899,"{'@type': 'Offer', 'price': 37590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2684755'}",,,,,
476,https://schema.org,Vehicle,Used,2018 Ford Mustang,2018,Ford,Mustang,Blue,//cdnblob.fastly.carvana.io/2002311973/post-large/normalized/zoomcrop/2002311973-edc-02.jpg,Ford,"Used 2018 Ford Mustang EcoBoost with 69872 miles - $23,590",69872,2002311973,1FA6P8TH1J5125539,"{'@type': 'Offer', 'price': 23590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2700867'}",,,,,
477,https://schema.org,Vehicle,Used,2021 Ford Mustang,2021,Ford,Mustang,Blue,//cdnblob.fastly.carvana.io/2002325622/post-large/normalized/zoomcrop/2002325622-edc-02.jpg,Ford,"Used 2021 Ford Mustang GT Premium with 3186 miles - $45,590",3186,2002325622,1FA6P8CF3M5147397,"{'@type': 'Offer', 'price': 45590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2707319'}",,,,,
478,https://schema.org,Vehicle,Used,2014 Ford Mustang,2014,Ford,Mustang,Black,//cdnblob.fastly.carvana.io/2002317459/post-large/normalized/zoomcrop/2002317459-edc-02.jpg,Ford,"Used 2014 Ford Mustang GT Premium with 7302 miles - $34,590",7302,2002317459,1ZVBP8CF2E5261124,"{'@type': 'Offer', 'price': 34590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2700706'}",,,,,
479,https://schema.org,Vehicle,Used,2014 Ford Mustang,2014,Ford,Mustang,Red,//cdnblob.fastly.carvana.io/2002244345/post-large/normalized/zoomcrop/2002244345-edc-02.jpg,Ford,"Used 2014 Ford Mustang V6 with 84302 miles - $16,990",84302,2002244345,1ZVBP8AM4E5329084,"{'@type': 'Offer', 'price': 16990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2660159'}",,,,,
480,https://schema.org,Vehicle,Used,2012 Ford Mustang,2012,Ford,Mustang,Black,//cdnblob.fastly.carvana.io/2002227638/post-large/normalized/zoomcrop/2002227638-edc-02.jpg,Ford,"Used 2012 Ford Mustang Shelby GT500 with 6280 miles - $49,590",6280,2002227638,1ZVBP8JS7C5211882,"{'@type': 'Offer', 'price': 49590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2648327'}",,,,,
481,https://schema.org,Vehicle,Used,2020 Ford Mustang,2020,Ford,Mustang,Gray,//cdnblob.fastly.carvana.io/2002322208/post-large/normalized/zoomcrop/2002322208-edc-02.jpg,Ford,"Used 2020 Ford Mustang EcoBoost with 40833 miles - $25,990",40833,2002322208,1FA6P8TH0L5186884,"{'@type': 'Offer', 'price': 25990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2700769'}",,,,,
482,https://schema.org,BreadcrumbList,,,,,,,,,,,,,,"[{'@type': 'ListItem', 'position': 0, 'item': {'@id': 'https://www.carvana.com/cars/undefined', 'name': 'Ford'}}, {'@type': 'ListItem', 'position': 1, 'item': {'@id': 'https://www.carvana.com/cars/undefined', 'name': 'Ford Mustang'}}]",,,,
483,http://schema.org,Review,,,,,,,,,,,,,,,"{'@type': 'Car', 'name': 'Ford Mustang', 'brand': 'Ford', 'model': 'Mustang', 'vehicleModelDate': ''}","{'@type': 'AggregateRating', 'ratingValue': '4.36', 'ratingCount': '636', 'worstRating': '0.17', 'bestRating': '5.00'}","{'@type': 'Organization', 'name': 'Carvana'}","{'@type': 'Organization', 'name': 'Carvana'}"
484,https://schema.org,Vehicle,Used,2021 Ford Mustang,2021,Ford,Mustang,Blue,//cdnblob.fastly.carvana.io/2002347170/post-large/normalized/zoomcrop/2002347170-edc-02.jpg,Ford,"Used 2021 Ford Mustang EcoBoost with 6330 miles - $32,990",6330,2002347170,1FA6P8TH3M5138992,"{'@type': 'Offer', 'price': 32990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2719659'}",,,,,
485,https://schema.org,Vehicle,Used,2012 Ford Mustang,2012,Ford,Mustang,Black,//cdnblob.fastly.carvana.io/2002276458/post-large/normalized/zoomcrop/2002276458-edc-02.jpg,Ford,"Used 2012 Ford Mustang GT Premium with 31499 miles - $26,990",31499,2002276458,1ZVBP8CF3C5250887,"{'@type': 'Offer', 'price': 26990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2676697'}",,,,,
486,https://schema.org,Vehicle,Used,2013 Ford Mustang,2013,Ford,Mustang,Blue,//cdnblob.fastly.carvana.io/2002367615/post-large/normalized/zoomcrop/2002367615-edc-02.jpg,Ford,"Used 2013 Ford Mustang Shelby GT500 with 18655 miles - $64,990",18655,2002367615,1ZVBP8JZ8D5243321,"{'@type': 'Offer', 'price': 64990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2733197'}",,,,,
487,https://schema.org,Vehicle,Used,2021 Ford Mustang,2021,Ford,Mustang,Black,//cdnblob.fastly.carvana.io/2002284879/post-large/normalized/zoomcrop/2002284879-edc-02.jpg,Ford,"Used 2021 Ford Mustang EcoBoost Premium with 12081 miles - $32,990",12081,2002284879,1FA6P8THXM5140738,"{'@type': 'Offer', 'price': 32990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2684680'}",,,,,
488,https://schema.org,Vehicle,Used,2013 Ford Mustang,2013,Ford,Mustang,Red,//cdnblob.fastly.carvana.io/2001973785/post-large/normalized/zoomcrop/2001973785-edc-02.jpg,Ford,"Used 2013 Ford Mustang V6 with 90292 miles - $15,990",90292,2001973785,1ZVBP8AM6D5259554,"{'@type': 'Offer', 'price': 15990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2545783'}",,,,,
489,https://schema.org,Vehicle,Used,2020 Ford Mustang,2020,Ford,Mustang,Gray,//cdnblob.fastly.carvana.io/2002263235/post-large/normalized/zoomcrop/2002263235-edc-02.jpg,Ford,"Used 2020 Ford Mustang EcoBoost with 23646 miles - $25,990",23646,2002263235,1FA6P8TH8L5166835,"{'@type': 'Offer', 'price': 25990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2669518'}",,,,,
490,https://schema.org,Vehicle,Used,2010 Ford Mustang,2010,Ford,Mustang,White,//cdnblob.fastly.carvana.io/2002307166/post-large/normalized/zoomcrop/2002307166-edc-02.jpg,Ford,"Used 2010 Ford Mustang GT Premium with 61994 miles - $22,590",61994,2002307166,1ZVBP8FH4A5133975,"{'@type': 'Offer', 'price': 22590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2698853'}",,,,,
491,https://schema.org,Vehicle,Used,2020 Ford Mustang,2020,Ford,Mustang,Red,//cdnblob.fastly.carvana.io/2002298053/post-large/normalized/zoomcrop/2002298053-edc-02.jpg,Ford,"Used 2020 Ford Mustang EcoBoost with 33116 miles - $26,990",33116,2002298053,1FA6P8TH3L5168833,"{'@type': 'Offer', 'price': 26990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2692825'}",,,,,
492,https://schema.org,Vehicle,Used,2015 Ford Mustang,2015,Ford,Mustang,Red,//cdnblob.fastly.carvana.io/2002285837/post-large/normalized/zoomcrop/2002285837-edc-02.jpg,Ford,"Used 2015 Ford Mustang GT Premium with 96976 miles - $26,590",96976,2002285837,1FA6P8CF7F5423731,"{'@type': 'Offer', 'price': 26590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2687699'}",,,,,
493,https://schema.org,Vehicle,Used,2018 Ford Mustang,2018,Ford,Mustang,Blue,//cdnblob.fastly.carvana.io/2002311973/post-large/normalized/zoomcrop/2002311973-edc-02.jpg,Ford,"Used 2018 Ford Mustang EcoBoost with 69872 miles - $23,590",69872,2002311973,1FA6P8TH1J5125539,"{'@type': 'Offer', 'price': 23590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2700867'}",,,,,
494,https://schema.org,Vehicle,Used,2012 Ford Mustang,2012,Ford,Mustang,Blue,//cdnblob.fastly.carvana.io/2002314559/post-large/normalized/zoomcrop/2002314559-edc-02.jpg,Ford,"Used 2012 Ford Mustang Premium with 65983 miles - $17,990",65983,2002314559,1ZVBP8EM7C5257322,"{'@type': 'Offer', 'price': 17990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2698274'}",,,,,
495,https://schema.org,Vehicle,Used,2014 Ford Mustang,2014,Ford,Mustang,Red,//cdnblob.fastly.carvana.io/2002251034/post-large/normalized/zoomcrop/2002251034-edc-02.jpg,Ford,"Used 2014 Ford Mustang GT Premium with 13465 miles - $30,590",13465,2002251034,1ZVBP8CF5E5328265,"{'@type': 'Offer', 'price': 30590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2663568'}",,,,,
496,https://schema.org,Vehicle,Used,2016 Ford Mustang,2016,Ford,Mustang,Green,//cdnblob.fastly.carvana.io/2002332675/post-large/normalized/zoomcrop/2002332675-edc-02.jpg,Ford,"Used 2016 Ford Mustang GT with 58167 miles - $31,990",58167,2002332675,1FA6P8CF1G5334383,"{'@type': 'Offer', 'price': 31990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2712000'}",,,,,
497,https://schema.org,Vehicle,Used,2014 Ford Mustang,2014,Ford,Mustang,Black,//cdnblob.fastly.carvana.io/2002321118/post-large/normalized/zoomcrop/2002321118-edc-02.jpg,Ford,"Used 2014 Ford Mustang V6 with 60088 miles - $18,990",60088,2002321118,1ZVBP8EM5E5289334,"{'@type': 'Offer', 'price': 18990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2707642'}",,,,,
498,https://schema.org,Vehicle,Used,2020 Ford Mustang,2020,Ford,Mustang,Gray,//cdnblob.fastly.carvana.io/2002322208/post-large/normalized/zoomcrop/2002322208-edc-02.jpg,Ford,"Used 2020 Ford Mustang EcoBoost with 40833 miles - $25,990",40833,2002322208,1FA6P8TH0L5186884,"{'@type': 'Offer', 'price': 25990, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2700769'}",,,,,
499,https://schema.org,Vehicle,Used,2016 Ford Mustang,2016,Ford,Mustang,Gray,//cdnblob.fastly.carvana.io/2002272956/post-large/normalized/zoomcrop/2002272956-edc-02.jpg,Ford,"Used 2016 Ford Mustang EcoBoost with 72354 miles - $21,590",72354,2002272956,1FA6P8TH2G5256908,"{'@type': 'Offer', 'price': 21590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2681433'}",,,,,
500,https://schema.org,Vehicle,Used,2017 Ford Mustang,2017,Ford,Mustang,Gray,//cdnblob.fastly.carvana.io/2002306069/post-large/normalized/zoomcrop/2002306069-edc-02.jpg,Ford,"Used 2017 Ford Mustang EcoBoost Premium with 84100 miles - $22,590",84100,2002306069,1FATP8UH1H5294990,"{'@type': 'Offer', 'price': 22590, 'priceCurrency': 'USD', 'availability': 'http://schema.org/InStock', 'priceValidUntil': 'January 1, 2030', 'url': 'https://www.carvana.com/vehicle/2696259'}",,,,,
